epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.7854,0.82,0.8404,60.4,29.2,3.2454,0.9
20,0.7738,0.817,0.8373,87.0,23.8,3.6137,1.8
30,0.7494,0.8183,0.8383,76.8,27.2,3.4254,2.6
40,0.7453,0.8195,0.8378,79.2,29.4,3.2551,3.5
50,0.7377,0.8213,0.8425,53.8,28.8,2.8847,4.3
60,0.7267,0.8178,0.8403,68.0,26.6,3.0525,5.2
70,0.7349,0.8206,0.8404,63.2,27.0,2.8137,6.1
80,0.7299,0.8213,0.8404,67.0,28.4,2.7839,6.9
90,0.7289,0.8208,0.8409,79.4,26.2,2.9446,7.8
100,0.7246,0.8211,0.84,64.0,27.2,2.9665,8.7
