epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.9206,0.8147,0.8424,70.0,25.4,3.5193,0.8
20,0.8915,0.8063,0.8336,83.0,25.0,4.7198,1.5
30,0.8829,0.8159,0.8431,61.4,28.4,3.1517,2.3
40,0.8669,0.8106,0.8399,68.6,26.4,3.5924,3.0
50,0.8596,0.8078,0.8357,83.0,26.0,4.3842,3.8
60,0.857,0.8065,0.8333,100.4,24.2,4.4998,4.5
70,0.8521,0.8158,0.8435,63.4,28.6,3.5439,5.3
80,0.8416,0.8128,0.8373,89.6,27.4,3.7683,6.0
90,0.8476,0.8087,0.8368,76.4,23.4,4.3232,6.8
100,0.8353,0.8091,0.8321,90.8,24.2,4.5148,7.5
