epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,1.1145,0.783,0.8381,79.8,24.0,5.2508,1.3
20,1.0805,0.7829,0.8374,75.6,21.2,5.3107,2.5
30,1.0542,0.7801,0.8415,63.8,23.4,5.5422,3.7
40,1.0468,0.7841,0.8403,70.0,19.8,5.2503,4.9
50,1.0302,0.7944,0.8508,62.8,22.8,3.9678,6.1
60,1.0184,0.7912,0.8455,65.2,22.4,4.5182,7.4
70,1.0217,0.7858,0.8432,66.0,22.8,4.7958,8.6
80,1.0105,0.7887,0.8441,70.0,23.2,4.8096,9.8
90,1.0196,0.7829,0.8424,59.6,23.4,4.9551,11.1
100,1.0027,0.7795,0.8358,72.4,19.6,5.5569,12.3
