epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.7742,0.8196,0.8444,40.4,26.8,3.3881,1.2
20,0.7621,0.8156,0.8462,50.8,24.8,3.4552,2.4
30,0.738,0.8177,0.8468,57.0,26.6,3.0129,3.6
40,0.7312,0.8189,0.8459,52.8,26.6,2.9786,4.8
50,0.7222,0.8194,0.8486,30.8,27.6,3.2454,6.0
60,0.7127,0.815,0.8489,43.6,27.6,3.1314,7.1
70,0.7201,0.8186,0.85,43.4,27.0,2.9786,8.3
80,0.7153,0.8174,0.8486,44.4,26.4,2.8601,9.5
90,0.7144,0.8161,0.8482,43.6,24.6,3.1638,10.7
100,0.7112,0.8171,0.8477,47.2,26.4,2.9786,11.9
