epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.7774,0.8125,0.8403,65.8,25.4,3.4601,1.2
20,0.7486,0.8177,0.845,47.8,27.6,3.2124,2.3
30,0.7378,0.8152,0.852,47.6,27.0,2.9638,3.4
40,0.7303,0.8166,0.8512,44.8,25.2,2.9839,4.6
50,0.7276,0.8193,0.8475,48.2,26.6,3.0129,5.7
60,0.7184,0.8157,0.8502,42.2,25.6,2.7469,6.9
70,0.7125,0.8177,0.851,45.6,26.8,3.0596,8.0
80,0.7116,0.813,0.8505,48.8,23.2,3.0332,9.1
90,0.7113,0.8167,0.8503,47.4,25.2,2.9172,10.3
100,0.7041,0.8172,0.851,47.0,22.4,2.848,11.4
