epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.4792,0.8206,0.8276,83.2,31.0,3.5107,0.9
20,0.4604,0.8212,0.8292,68.8,33.0,3.3295,1.8
30,0.4547,0.8218,0.8292,66.4,31.0,3.4311,2.6
40,0.4512,0.8264,0.8332,55.8,32.6,3.6245,3.5
50,0.448,0.8258,0.8342,66.2,29.0,3.0472,4.3
60,0.4423,0.824,0.8402,58.4,27.4,3.0258,5.2
70,0.4419,0.824,0.8308,59.8,27.4,3.3804,6.0
80,0.4398,0.8251,0.8329,62.8,31.4,3.2627,6.9
90,0.4391,0.8234,0.8341,60.6,32.0,3.2394,7.8
100,0.4377,0.8243,0.8344,55.6,31.4,3.1448,8.6
