epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.5756,0.8216,0.8323,77.0,33.0,3.2995,0.7
20,0.5332,0.8193,0.827,92.6,31.8,3.2797,1.4
30,0.5077,0.8182,0.8228,84.8,35.2,3.5446,2.0
40,0.4921,0.8162,0.8221,91.4,30.2,3.4008,2.7
50,0.4805,0.81,0.8164,102.0,35.0,3.6105,3.4
60,0.4687,0.8122,0.8151,100.4,29.2,3.4332,4.1
70,0.4583,0.8142,0.8159,117.0,26.0,3.4021,4.7
80,0.4546,0.8067,0.8087,103.4,31.8,3.5929,5.4
90,0.4501,0.8131,0.8176,100.8,29.2,3.5129,6.1
100,0.4438,0.8112,0.812,87.4,31.6,3.6127,6.7
