epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.9222,0.7992,0.8221,115.6,28.8,5.1878,0.8
20,0.8354,0.8074,0.8294,100.6,28.6,4.8075,1.6
30,0.7782,0.8098,0.8315,88.2,28.4,4.0667,2.4
40,0.7506,0.8068,0.8255,117.2,24.4,4.5017,3.1
50,0.7226,0.8068,0.8272,106.6,26.0,4.5821,3.9
60,0.712,0.8073,0.8248,100.6,27.8,3.8428,4.7
70,0.6979,0.8052,0.8204,124.4,28.6,4.5715,5.4
80,0.687,0.8086,0.8261,106.4,27.6,3.978,6.2
90,0.6815,0.8107,0.8273,93.2,29.2,3.8402,7.0
100,0.6696,0.8117,0.8292,88.8,29.6,3.7172,7.7
