epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.6331,0.8189,0.8251,75.0,30.8,3.6311,0.9
20,0.6174,0.8218,0.8334,82.8,28.8,3.0357,1.7
30,0.6102,0.8253,0.8343,66.4,32.4,3.1314,2.5
40,0.596,0.8221,0.8289,61.4,32.6,3.4854,3.4
50,0.5934,0.8277,0.8374,57.0,30.4,3.0327,4.2
60,0.5957,0.8272,0.8402,68.8,28.4,2.8601,5.0
70,0.5902,0.8273,0.8389,58.2,30.4,2.9269,5.9
80,0.5879,0.8273,0.8392,55.8,28.4,2.873,6.7
90,0.587,0.8247,0.8327,69.0,28.6,2.8612,7.5
100,0.5819,0.8238,0.8318,65.2,33.0,3.0129,8.3
