epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.6028,0.8239,0.8365,88.0,20.8,3.07,0.8
20,0.5516,0.8172,0.8254,63.2,30.2,3.8459,1.6
30,0.5234,0.8192,0.8289,74.4,29.6,3.3839,2.3
40,0.5111,0.8161,0.8211,85.8,28.0,3.5536,3.1
50,0.4967,0.8176,0.8242,78.2,30.4,3.5219,3.8
60,0.4836,0.8108,0.8165,102.4,33.2,3.6504,4.6
70,0.4811,0.8103,0.8123,86.0,31.4,3.7655,5.4
80,0.4691,0.8108,0.8118,107.6,31.2,3.8718,6.1
90,0.4604,0.8109,0.8132,86.8,31.0,3.5219,6.9
100,0.4583,0.8116,0.8127,103.4,31.0,3.8668,7.7
