epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.6214,0.8214,0.8346,58.6,35.6,3.8106,1.2
20,0.6117,0.8248,0.8438,52.2,28.4,3.1319,2.4
30,0.5953,0.8248,0.8382,58.6,28.2,2.9915,3.6
40,0.5894,0.8226,0.8312,68.6,29.8,3.2525,4.8
50,0.5816,0.8251,0.8357,40.6,28.6,3.867,6.0
60,0.5765,0.8245,0.8398,41.6,26.8,3.4325,7.1
70,0.5809,0.8256,0.8363,47.6,26.6,3.1855,8.3
80,0.5759,0.8264,0.84,51.2,27.2,3.1314,9.5
90,0.577,0.8269,0.8396,51.0,25.6,2.873,10.7
100,0.5734,0.8244,0.8374,49.2,28.6,3.0971,11.9
