epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,1.1091,0.7824,0.8323,83.8,25.4,6.0479,1.0
20,1.084,0.7852,0.8376,61.8,21.8,5.2289,2.0
30,1.0604,0.7832,0.8416,57.6,22.2,4.9182,3.0
40,1.0408,0.7763,0.8318,84.2,17.6,6.358,3.9
50,1.0383,0.7802,0.8391,69.0,21.6,5.3638,4.9
60,1.0271,0.7802,0.8402,65.2,21.2,5.1781,6.0
70,1.0152,0.7805,0.842,68.8,23.8,4.8327,7.2
80,0.9948,0.7879,0.8477,57.0,25.8,4.3071,8.4
90,1.0018,0.7798,0.8367,70.4,21.2,5.5776,9.6
100,1.0037,0.7833,0.8425,64.4,22.2,5.0571,10.8
