epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.7065,0.8128,0.8292,101.2,25.2,3.1517,0.8
20,0.6871,0.8239,0.8387,67.6,31.4,3.0258,1.6
30,0.673,0.822,0.8372,67.8,27.6,2.7319,2.3
40,0.6698,0.8231,0.837,77.8,27.8,2.8258,3.1
50,0.6653,0.8237,0.8358,67.0,29.2,2.9088,3.9
60,0.6559,0.825,0.8389,67.0,28.4,2.6374,4.6
70,0.654,0.8211,0.8361,74.2,26.6,2.7073,5.4
80,0.653,0.822,0.8349,69.0,29.0,2.7073,6.2
90,0.6539,0.8249,0.8412,68.2,27.0,2.7416,7.0
100,0.6461,0.8212,0.8359,73.8,27.8,2.6284,7.8
