epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.6381,0.8228,0.8337,59.6,27.2,3.911,0.8
20,0.6155,0.823,0.8342,68.6,31.8,3.1741,1.7
30,0.61,0.825,0.8343,67.2,30.6,3.0129,2.5
40,0.6046,0.8218,0.8291,69.2,30.8,3.3839,3.3
50,0.5965,0.8229,0.8324,75.0,29.8,3.0454,4.1
60,0.5948,0.825,0.8371,72.8,29.4,2.7319,4.9
70,0.5918,0.8253,0.8374,56.8,32.6,3.3638,5.8
80,0.5871,0.8259,0.8336,73.4,26.6,2.9073,6.6
90,0.5892,0.8258,0.8356,64.8,26.8,3.1638,7.4
100,0.5813,0.8246,0.8343,67.4,26.4,2.8375,8.2
