epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.7755,0.812,0.8445,61.6,26.0,3.386,1.1
20,0.746,0.8139,0.8509,49.0,28.4,2.9786,2.2
30,0.737,0.8165,0.8391,67.8,25.6,3.2849,3.3
40,0.7301,0.8229,0.8458,49.8,29.0,3.3121,4.4
50,0.7297,0.8195,0.8473,49.6,25.2,2.9786,5.5
60,0.7149,0.8143,0.8424,61.2,25.6,3.4271,6.6
70,0.708,0.8173,0.8486,46.8,24.8,3.1638,7.7
80,0.7122,0.813,0.8422,53.2,28.0,3.3439,8.7
90,0.7045,0.8166,0.8457,53.0,24.6,2.9989,9.8
100,0.7067,0.8185,0.8497,43.2,24.6,3.1295,10.8
