epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.6242,0.8208,0.8361,86.0,31.2,3.468,0.8
20,0.5844,0.8218,0.8348,88.8,30.4,3.3353,1.6
30,0.5499,0.8159,0.8243,115.4,27.6,3.7888,2.4
40,0.5368,0.8155,0.8256,73.2,32.6,3.7813,3.2
50,0.5134,0.8147,0.8204,102.6,28.6,4.1211,4.0
60,0.5057,0.8141,0.818,119.6,30.4,3.4993,4.8
70,0.4997,0.8118,0.8156,108.6,33.8,4.0402,5.6
80,0.4932,0.816,0.8222,95.8,31.0,3.7232,6.4
90,0.4878,0.8123,0.8156,114.8,30.2,3.8747,7.2
100,0.4828,0.8131,0.8169,94.4,28.8,3.648,8.0
