epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,1.142,0.7623,0.7848,179.0,21.4,8.864,0.8
20,1.0014,0.774,0.8012,152.4,24.0,8.0607,1.6
30,0.9409,0.7852,0.8138,140.8,28.4,6.6659,2.4
40,0.8975,0.8023,0.8296,96.6,26.4,4.7154,3.2
50,0.8822,0.7926,0.8176,126.0,25.2,5.8183,3.9
60,0.8534,0.8046,0.8333,80.4,29.8,4.0465,4.7
70,0.8343,0.8049,0.8318,83.6,28.6,4.2284,5.5
80,0.8206,0.8047,0.8315,93.6,29.2,4.386,6.3
90,0.8197,0.8013,0.8247,103.8,29.2,4.8427,7.1
100,0.7954,0.8027,0.8261,99.6,27.8,4.6161,7.9
