epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.9218,0.8123,0.8407,70.8,29.2,3.4952,0.9
20,0.8879,0.8057,0.833,77.6,24.0,4.3519,1.7
30,0.8739,0.8112,0.8364,73.8,27.0,3.8614,2.5
40,0.8648,0.8164,0.8441,68.6,27.0,3.3219,3.3
50,0.8583,0.8117,0.8365,76.8,24.4,4.3193,4.2
60,0.8515,0.8094,0.8379,78.4,24.6,4.0665,5.0
70,0.8476,0.808,0.8336,88.0,26.2,4.4215,5.8
80,0.845,0.8133,0.8402,68.2,26.8,3.6169,6.6
90,0.8399,0.8139,0.8426,59.8,28.6,3.2849,7.5
100,0.837,0.809,0.8337,81.2,26.4,4.2728,8.3
