epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,1.4141,0.7654,0.8047,135.6,20.6,8.1539,0.9
20,1.3617,0.7597,0.7984,153.6,21.0,8.8921,1.8
30,1.3532,0.7576,0.7894,172.0,21.2,9.3966,2.7
40,1.3245,0.7627,0.806,124.6,20.8,7.7177,3.6
50,1.2895,0.7469,0.7803,183.4,20.0,9.8036,4.4
60,1.3044,0.7546,0.791,173.4,20.6,9.4255,5.3
70,1.2967,0.7677,0.8092,109.0,23.0,7.5634,6.2
80,1.2679,0.7718,0.81,120.0,23.2,7.5378,7.1
90,1.2637,0.7681,0.8055,132.4,18.4,7.9121,8.0
100,1.2517,0.7483,0.7818,153.8,21.0,9.8592,8.9
