epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.635,0.816,0.8272,102.4,28.2,3.0541,0.8
20,0.6184,0.825,0.8348,67.4,31.2,3.1314,1.5
30,0.6069,0.8206,0.8304,69.6,30.2,3.0129,2.3
40,0.6027,0.8252,0.8347,73.4,31.6,2.9915,3.1
50,0.5988,0.8272,0.8352,58.8,28.0,3.0258,3.8
60,0.5888,0.8246,0.8346,65.8,30.0,2.9786,4.6
70,0.5889,0.8229,0.8327,66.6,27.6,3.0797,5.4
80,0.5883,0.8223,0.8302,72.8,29.6,3.0361,6.1
90,0.5867,0.8243,0.8347,66.8,26.6,3.0454,6.9
100,0.5804,0.8237,0.8329,67.6,28.6,2.8271,7.7
