epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.6943,0.817,0.8386,69.2,30.0,3.5497,0.8
20,0.6384,0.8152,0.8259,105.8,29.6,3.91,1.6
30,0.5972,0.8113,0.8228,110.2,26.6,4.5134,2.4
40,0.5753,0.8143,0.8251,103.0,26.2,3.7852,3.2
50,0.5641,0.8159,0.8245,78.0,30.0,4.0131,4.0
60,0.5506,0.8092,0.8197,90.4,30.8,4.11,4.8
70,0.5475,0.8137,0.8216,84.0,28.6,3.8895,5.6
80,0.5378,0.8108,0.8182,99.6,28.2,4.2402,6.4
90,0.5236,0.8119,0.8183,97.2,29.4,3.9704,7.2
100,0.522,0.8097,0.814,112.4,30.4,4.3544,8.0
