epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.7904,0.8174,0.8395,70.2,32.2,3.386,0.8
20,0.7729,0.8178,0.839,63.4,28.2,3.2404,1.7
30,0.7471,0.8196,0.8389,64.6,29.4,3.1193,2.5
40,0.7433,0.8227,0.8421,65.0,29.2,2.962,3.4
50,0.7346,0.8175,0.8352,79.6,26.4,3.6552,4.3
60,0.7339,0.8171,0.8369,71.8,25.2,3.2579,5.2
70,0.7338,0.8233,0.8437,58.4,29.4,2.934,6.1
80,0.7332,0.8186,0.8398,69.8,30.4,2.9963,6.9
90,0.7252,0.8211,0.8417,69.8,26.4,2.8797,7.8
100,0.7228,0.8211,0.8423,70.4,30.2,2.934,8.7
