epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.708,0.8198,0.8358,86.2,29.8,3.2288,0.9
20,0.682,0.8207,0.8378,68.8,32.0,2.9928,1.8
30,0.6746,0.8207,0.8322,86.0,31.2,3.0357,2.7
40,0.6681,0.8255,0.8392,69.8,32.2,2.8743,3.5
50,0.6695,0.8262,0.8383,63.4,31.2,2.9915,4.4
60,0.6567,0.8212,0.8355,83.4,29.4,2.9103,5.2
70,0.6497,0.825,0.8395,64.2,29.2,2.8601,6.1
80,0.6542,0.821,0.8323,78.6,29.4,2.8743,7.0
90,0.648,0.8243,0.8388,60.2,30.2,2.8504,7.8
100,0.6507,0.8264,0.8427,48.4,30.6,2.8361,8.7
