image,width_multiple,min_size,dice,cldice,betti0_err,betti1_err
test_071.png,0.0,0,0.63542,0.93214,9,20
test_071.png,0.21,8,0.63528,0.93217,4,20
test_071.png,0.52,19,0.63517,0.93226,2,20
test_071.png,1.04,37,0.63517,0.93226,2,20
test_071.png,2.08,75,0.63517,0.93226,2,20
test_071.png,5.21,188,0.63222,0.92818,0,20
test_071.png,10.42,375,0.63222,0.92818,0,20
test_072.png,0.0,0,0.44483,0.87688,22,20
test_072.png,0.21,8,0.44467,0.87687,16,20
test_072.png,0.52,19,0.44441,0.87661,12,20
test_072.png,1.04,37,0.44417,0.87638,11,20
test_072.png,2.08,75,0.44232,0.87498,7,20
test_072.png,5.21,188,0.43856,0.87495,3,20
test_072.png,10.42,375,0.4349,0.87156,2,20
test_073.png,0.0,0,0.82187,0.98604,2,1
test_073.png,0.21,8,0.82186,0.98606,1,1
test_073.png,0.52,19,0.82186,0.98606,1,1
test_073.png,1.04,37,0.82186,0.98606,1,1
test_073.png,2.08,75,0.82186,0.98606,1,1
test_073.png,5.21,188,0.82186,0.98606,1,1
test_073.png,10.42,375,0.82186,0.98606,1,1
test_074.png,0.0,0,0.64547,0.99124,1,3
test_074.png,0.21,8,0.64547,0.99127,0,3
test_074.png,0.52,19,0.64547,0.99127,0,3
test_074.png,1.04,37,0.64547,0.99127,0,3
test_074.png,2.08,75,0.64547,0.99127,0,3
test_074.png,5.21,188,0.64547,0.99127,0,3
test_074.png,10.42,375,0.64547,0.99127,0,3
test_075.png,0.0,0,0.58246,0.98451,3,5
test_075.png,0.21,8,0.58245,0.98462,0,5
test_075.png,0.52,19,0.58245,0.98462,0,5
test_075.png,1.04,37,0.58245,0.98462,0,5
test_075.png,2.08,75,0.58245,0.98462,0,5
test_075.png,5.21,188,0.58245,0.98462,0,5
test_075.png,10.42,375,0.58245,0.98462,0,5
test_076.png,0.0,0,0.88106,0.99624,5,0
test_076.png,0.21,8,0.88113,0.99644,1,0
test_076.png,0.52,19,0.88113,0.99644,1,0
test_076.png,1.04,37,0.88124,0.99683,0,0
test_076.png,2.08,75,0.88124,0.99683,0,0
test_076.png,5.21,188,0.88124,0.99683,0,0
test_076.png,10.42,375,0.88124,0.99683,0,0
test_077.png,0.0,0,0.65571,0.99247,0,2
test_077.png,0.21,8,0.65571,0.99247,0,2
test_077.png,0.52,19,0.65571,0.99247,0,2
test_077.png,1.04,37,0.65571,0.99247,0,2
test_077.png,2.08,75,0.65571,0.99247,0,2
test_077.png,5.21,188,0.65571,0.99247,0,2
test_077.png,10.42,375,0.65571,0.99247,0,2
test_078.png,0.0,0,0.78078,0.97368,3,3
test_078.png,0.21,8,0.78087,0.9741,0,3
test_078.png,0.52,19,0.78087,0.9741,0,3
test_078.png,1.04,37,0.78087,0.9741,0,3
test_078.png,2.08,75,0.78087,0.9741,0,3
test_078.png,5.21,188,0.78087,0.9741,0,3
test_078.png,10.42,375,0.78087,0.9741,0,3
test_079.png,0.0,0,0.40471,0.96391,5,1
test_079.png,0.21,8,0.40479,0.96473,2,1
test_079.png,0.52,19,0.40483,0.96493,1,1
test_079.png,1.04,37,0.40483,0.96493,1,1
test_079.png,2.08,75,0.40483,0.96493,1,1
test_079.png,5.21,188,0.40298,0.96283,0,1
test_079.png,10.42,375,0.40298,0.96283,0,1
test_080.png,0.0,0,0.76741,0.98487,1,6
test_080.png,0.21,8,0.76741,0.98487,1,6
test_080.png,0.52,19,0.76754,0.985,0,6
test_080.png,1.04,37,0.76754,0.985,0,6
test_080.png,2.08,75,0.76754,0.985,0,6
test_080.png,5.21,188,0.76754,0.985,0,6
test_080.png,10.42,375,0.76754,0.985,0,6
test_081.png,0.0,0,0.61815,0.93,22,23
test_081.png,0.21,8,0.61809,0.93029,7,23
test_081.png,0.52,19,0.61774,0.9297,3,23
test_081.png,1.04,37,0.61786,0.93003,2,23
test_081.png,2.08,75,0.61786,0.93003,2,23
test_081.png,5.21,188,0.61593,0.9276,1,23
test_081.png,10.42,375,0.61593,0.9276,1,23
test_082.png,0.0,0,0.82458,0.95956,22,59
test_082.png,0.21,8,0.82463,0.95998,5,59
test_082.png,0.52,19,0.82452,0.95985,4,59
test_082.png,1.04,37,0.82441,0.95945,1,59
test_082.png,2.08,75,0.82417,0.95899,0,59
test_082.png,5.21,188,0.82417,0.95899,0,59
test_082.png,10.42,375,0.82417,0.95899,0,59
test_083.png,0.0,0,0.47929,0.95319,7,19
test_083.png,0.21,8,0.47912,0.95288,5,19
test_083.png,0.52,19,0.47912,0.95288,5,19
test_083.png,1.04,37,0.47839,0.95232,2,19
test_083.png,2.08,75,0.47723,0.95164,0,19
test_083.png,5.21,188,0.47723,0.95164,0,19
test_083.png,10.42,375,0.47723,0.95164,0,19
test_084.png,0.0,0,0.56316,0.99295,1,1
test_084.png,0.21,8,0.56314,0.99295,0,1
test_084.png,0.52,19,0.56314,0.99295,0,1
test_084.png,1.04,37,0.56314,0.99295,0,1
test_084.png,2.08,75,0.56314,0.99295,0,1
test_084.png,5.21,188,0.56314,0.99295,0,1
test_084.png,10.42,375,0.56314,0.99295,0,1
test_085.png,0.0,0,0.61414,0.99535,0,0
test_085.png,0.21,8,0.61414,0.99535,0,0
test_085.png,0.52,19,0.61414,0.99535,0,0
test_085.png,1.04,37,0.61414,0.99535,0,0
test_085.png,2.08,75,0.61414,0.99535,0,0
test_085.png,5.21,188,0.61414,0.99535,0,0
test_085.png,10.42,375,0.61414,0.99535,0,0
test_086.png,0.0,0,0.59307,0.9906,5,2
test_086.png,0.21,8,0.5931,0.99075,3,2
test_086.png,0.52,19,0.5931,0.99075,3,2
test_086.png,1.04,37,0.59324,0.99121,2,2
test_086.png,2.08,75,0.59324,0.99121,2,2
test_086.png,5.21,188,0.5901,0.98766,0,2
test_086.png,10.42,375,0.5901,0.98766,0,2
test_087.png,0.0,0,0.63167,0.92397,19,16
test_087.png,0.21,8,0.63184,0.92478,8,16
test_087.png,0.52,19,0.632,0.92531,5,16
test_087.png,1.04,37,0.632,0.92531,5,16
test_087.png,2.08,75,0.63013,0.92367,2,16
test_087.png,5.21,188,0.62913,0.92231,1,16
test_087.png,10.42,375,0.62913,0.92231,1,16
test_088.png,0.0,0,0.48053,0.97224,2,2
test_088.png,0.21,8,0.48057,0.9725,1,2
test_088.png,0.52,19,0.48057,0.9725,1,2
test_088.png,1.04,37,0.47985,0.97165,0,2
test_088.png,2.08,75,0.47985,0.97165,0,2
test_088.png,5.21,188,0.47985,0.97165,0,2
test_088.png,10.42,375,0.47985,0.97165,0,2
test_089.png,0.0,0,0.61154,0.91669,1,5
test_089.png,0.21,8,0.61154,0.91669,1,5
test_089.png,0.52,19,0.61154,0.91669,1,5
test_089.png,1.04,37,0.61154,0.91669,1,5
test_089.png,2.08,75,0.61154,0.91669,1,5
test_089.png,5.21,188,0.61154,0.91669,1,5
test_089.png,10.42,375,0.61154,0.91669,1,5
test_090.png,0.0,0,0.61118,0.90373,22,28
test_090.png,0.21,8,0.61097,0.90357,16,28
test_090.png,0.52,19,0.61057,0.90298,12,28
test_090.png,1.04,37,0.60971,0.90261,8,28
test_090.png,2.08,75,0.60849,0.9021,6,28
test_090.png,5.21,188,0.6072,0.90172,5,28
test_090.png,10.42,375,0.60461,0.89904,4,28
test_091.png,0.0,0,0.51342,0.85903,13,20
test_091.png,0.21,8,0.51325,0.85892,3,20
test_091.png,0.52,19,0.51325,0.85892,3,20
test_091.png,1.04,37,0.51219,0.85736,0,20
test_091.png,2.08,75,0.51219,0.85736,0,20
test_091.png,5.21,188,0.51219,0.85736,0,20
test_091.png,10.42,375,0.51219,0.85736,0,20
test_092.png,0.0,0,0.47299,0.94496,3,7
