epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.5919,0.8216,0.8316,90.0,31.6,3.2778,0.7
20,0.5474,0.8216,0.8316,85.4,29.6,3.4454,1.4
30,0.5253,0.8178,0.8264,92.4,30.2,3.7754,2.1
40,0.505,0.8147,0.8226,86.8,35.0,3.5211,2.7
50,0.4993,0.8153,0.8184,85.2,33.8,3.7024,3.4
60,0.4867,0.8099,0.8143,121.8,33.4,3.7424,4.1
70,0.4719,0.811,0.8173,103.0,30.6,3.7968,4.8
80,0.4729,0.8121,0.8151,114.0,29.2,4.0726,5.4
90,0.4632,0.8128,0.8127,85.2,32.2,3.8609,6.1
100,0.4568,0.8091,0.8109,100.4,33.2,4.0422,6.8
