epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.6954,0.8096,0.8199,148.2,29.0,5.0952,0.7
20,0.637,0.8145,0.8251,126.4,30.8,3.9655,1.3
30,0.6013,0.8134,0.8233,101.4,36.0,4.2862,2.0
40,0.5819,0.815,0.8235,84.6,32.8,4.044,2.7
50,0.5698,0.8131,0.8195,94.2,33.6,4.2641,3.3
60,0.5556,0.8143,0.821,92.4,29.4,3.9515,4.0
70,0.5458,0.811,0.8136,111.6,31.0,4.7623,4.6
80,0.5364,0.8076,0.8141,96.2,34.8,4.2402,5.3
90,0.5277,0.8103,0.8142,97.8,32.0,4.1613,5.9
100,0.5197,0.8077,0.8085,108.2,32.2,4.2648,6.6
