epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.7933,0.8039,0.8178,149.8,29.8,5.6368,0.7
20,0.715,0.8084,0.8264,118.0,25.8,4.4804,1.3
30,0.675,0.8102,0.8242,123.4,29.8,4.5755,1.9
40,0.6493,0.8068,0.8207,113.2,31.8,4.7829,2.5
50,0.6386,0.8127,0.824,101.6,29.2,3.8965,3.1
60,0.6206,0.8119,0.8241,93.2,30.6,3.9704,3.8
70,0.6111,0.8146,0.8254,95.0,30.6,4.1457,4.4
80,0.5979,0.8108,0.8225,82.6,30.6,3.8915,5.1
90,0.5913,0.8116,0.8211,99.4,29.2,3.9943,5.8
100,0.5786,0.8074,0.8131,116.4,31.2,4.1592,6.4
