epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.7083,0.8225,0.8369,81.6,27.8,3.1657,0.8
20,0.6838,0.8232,0.8338,82.6,31.2,2.8926,1.6
30,0.6735,0.8215,0.8343,77.2,31.0,2.8601,2.4
40,0.6681,0.827,0.8422,57.8,30.8,3.0971,3.2
50,0.6651,0.8258,0.8432,65.6,30.4,2.6284,4.1
60,0.6576,0.8204,0.8399,68.2,26.4,2.7812,4.9
70,0.6563,0.8207,0.8361,77.4,28.8,2.6926,5.7
80,0.6539,0.8252,0.841,59.4,30.2,2.7134,6.5
90,0.6516,0.8216,0.8385,58.8,29.8,2.8847,7.3
100,0.649,0.8236,0.8388,58.0,29.6,2.8258,8.1
