epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.7767,0.8157,0.844,48.8,26.6,3.5646,1.2
20,0.7566,0.8154,0.8466,53.8,25.2,3.0525,2.4
30,0.7423,0.8208,0.8493,44.6,27.6,2.8601,3.7
40,0.7315,0.8192,0.8478,53.2,24.8,2.9665,4.9
50,0.7309,0.8188,0.8498,48.0,24.0,2.8155,6.2
60,0.7227,0.8166,0.8505,46.0,23.6,2.8997,7.4
70,0.7145,0.8185,0.8528,42.0,26.4,2.8601,8.6
80,0.7055,0.8193,0.8507,42.0,27.2,2.7073,9.9
90,0.7077,0.8179,0.8504,47.6,28.0,2.7469,11.0
100,0.71,0.8162,0.8514,42.2,27.4,2.9689,12.2
