epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,1.1134,0.7891,0.8439,60.0,25.2,4.7586,1.2
20,1.0693,0.7745,0.8259,74.4,23.8,6.5854,2.3
30,1.0476,0.7897,0.8441,57.6,23.6,4.8472,3.4
40,1.0356,0.7957,0.8518,48.2,25.2,3.9536,4.5
50,1.0292,0.7918,0.8468,64.6,24.2,4.5945,5.6
60,1.0205,0.7855,0.8441,56.4,26.8,4.6668,6.7
70,1.013,0.7843,0.8396,73.4,22.8,5.3051,7.8
80,1.0122,0.7874,0.8457,55.4,23.2,4.5958,8.8
90,1.0042,0.789,0.8475,57.0,23.2,4.2854,10.0
100,0.9981,0.7878,0.8422,60.2,22.0,4.8289,11.1
