epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.6286,0.8212,0.8328,83.8,31.2,3.4306,0.7
20,0.5766,0.8207,0.8303,80.6,32.6,3.4868,1.4
30,0.5516,0.8159,0.8244,79.6,32.2,4.1439,2.1
40,0.5312,0.8132,0.821,108.6,31.0,4.1943,2.8
50,0.5249,0.8143,0.8201,102.8,32.8,3.9114,3.5
60,0.5142,0.8136,0.8179,117.6,30.4,3.9211,4.2
70,0.4958,0.8134,0.8209,98.0,30.2,4.0907,4.9
80,0.496,0.8102,0.8135,129.0,31.0,4.1704,5.6
90,0.486,0.8125,0.8165,92.4,33.8,3.9929,6.2
100,0.4794,0.8094,0.8149,98.4,32.4,3.8613,6.9
