epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.6884,0.8177,0.8319,92.6,27.8,3.7981,0.7
20,0.629,0.8195,0.8314,83.8,32.2,3.6164,1.3
30,0.6002,0.814,0.8209,122.6,30.4,4.5763,2.0
40,0.5758,0.813,0.8216,105.0,29.2,4.1366,2.6
50,0.5613,0.8101,0.8161,126.2,29.4,4.4115,3.3
60,0.5493,0.8127,0.8177,102.6,32.6,4.1943,3.9
70,0.5378,0.8122,0.8193,97.0,31.6,3.9161,4.6
80,0.5333,0.814,0.8185,90.4,33.4,3.6804,5.2
90,0.5221,0.81,0.8147,100.2,29.6,4.0896,5.9
100,0.5216,0.8112,0.8142,105.6,30.6,4.0887,6.5
