epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.6394,0.8232,0.8365,83.8,26.2,3.2428,0.7
20,0.5782,0.8214,0.8312,93.2,28.0,3.3439,1.4
30,0.5529,0.8155,0.8251,110.4,31.0,3.8182,2.1
40,0.5325,0.8149,0.8224,97.0,34.8,3.9193,2.8
50,0.5165,0.8158,0.8198,103.2,28.6,3.8422,3.5
60,0.5055,0.8152,0.8209,85.6,31.4,3.6404,4.2
70,0.5003,0.8118,0.8148,111.8,28.6,4.1613,4.9
80,0.4932,0.8114,0.815,109.8,28.6,3.848,5.6
90,0.4822,0.8079,0.8114,107.0,35.0,3.7958,6.3
100,0.4815,0.8113,0.8143,112.4,30.6,3.7366,7.0
