epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.7891,0.8188,0.841,63.2,26.8,3.1638,0.8
20,0.7649,0.8174,0.8389,66.8,25.6,3.2332,1.7
30,0.756,0.8229,0.8411,56.8,29.6,2.9269,2.5
40,0.7464,0.82,0.8412,60.4,27.4,2.7987,3.3
50,0.7391,0.8198,0.8411,68.6,27.4,2.9989,4.1
60,0.7371,0.819,0.8416,71.4,26.0,3.1121,4.9
70,0.7338,0.8224,0.8434,60.4,28.2,2.7812,5.7
80,0.7254,0.8205,0.8401,70.2,26.6,2.9963,6.5
90,0.7305,0.8212,0.8449,60.0,27.4,3.0551,7.3
100,0.7204,0.8209,0.842,69.8,25.8,2.848,8.1
