epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.5604,0.8152,0.8307,70.6,26.35,4.104,1.1
20,0.5421,0.8186,0.8302,67.25,26.55,4.0726,2.2
30,0.5362,0.8218,0.8349,60.75,23.8,3.8686,3.3
40,0.5293,0.8219,0.8319,60.3,25.9,3.8556,4.4
50,0.5288,0.8221,0.8352,56.85,27.65,3.7869,5.5
60,0.5269,0.8221,0.8304,54.7,27.65,3.9543,6.6
70,0.5297,0.8217,0.8299,58.55,26.4,3.8468,7.6
80,0.5178,0.8234,0.8338,64.2,26.35,3.6903,8.7
90,0.5229,0.8225,0.8335,57.7,26.4,3.6913,9.8
100,0.5192,0.8227,0.8307,58.7,28.0,3.8318,10.9
