epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.5806,0.8231,0.8353,82.8,24.2,3.3277,0.8
20,0.5354,0.8158,0.823,71.6,31.0,3.6435,1.6
30,0.5102,0.8181,0.8261,88.0,28.8,3.1367,2.3
40,0.4975,0.8176,0.8237,84.0,28.6,3.4332,3.1
50,0.4844,0.8165,0.8221,79.2,29.8,3.6876,3.8
60,0.4733,0.812,0.8158,84.8,36.4,3.9945,4.6
70,0.4685,0.8067,0.808,89.2,35.2,3.7655,5.4
80,0.4572,0.8115,0.8128,121.6,28.4,3.6894,6.1
90,0.4481,0.8103,0.8128,89.4,30.4,3.7265,6.9
100,0.4465,0.8121,0.8159,91.2,37.0,3.5417,7.6
