epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.5639,0.8178,0.831,56.5,29.15,4.8048,1.1
20,0.5509,0.8186,0.8314,60.65,28.5,4.0859,2.2
30,0.5381,0.8208,0.831,66.8,26.55,3.9428,3.3
40,0.5329,0.8199,0.8325,63.9,28.35,3.7998,4.3
50,0.5245,0.8206,0.8312,54.15,27.8,4.0271,5.4
60,0.53,0.8216,0.8342,65.75,25.8,3.6439,6.5
70,0.5266,0.8218,0.8338,54.5,26.8,3.7809,7.6
80,0.5212,0.8194,0.8336,60.5,27.6,3.7443,8.7
90,0.5203,0.8213,0.8326,60.45,26.45,3.6855,9.7
100,0.518,0.8217,0.8349,55.4,25.5,3.6764,10.8
