epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.5149,0.8123,0.8245,79.85,32.9,4.1696,1.0
20,0.4981,0.8132,0.8227,81.1,32.15,4.1316,2.0
30,0.4826,0.8184,0.8295,74.25,24.5,4.1609,3.1
40,0.4705,0.8152,0.8202,73.25,29.95,4.2168,4.1
50,0.46,0.8167,0.8234,66.65,27.95,4.4011,5.1
60,0.4629,0.8168,0.823,79.25,26.7,4.2714,6.1
70,0.452,0.8164,0.8236,66.0,26.8,4.0605,7.1
80,0.4472,0.8167,0.8228,59.3,26.2,4.3475,8.1
90,0.4478,0.8141,0.8169,73.9,28.7,4.4042,9.1
100,0.4408,0.8114,0.8159,78.05,29.0,4.3856,10.2
